schedule_date,schedule_season,schedule_week,team_home,team_away,team_favorite_id,spread_favorite,over_under_line,weather_temperature,weather_wind_mph,score_home,score_away,stadium_neutral,home_favorite,away_favorite,favorite_win,favorite_cover,over,elo1_pre,elo2_pre,elo_difference
11/21/2004,2004,11,SEA,MIA,SEA,-9.5,37,41,3,24,17,0,1,0,1,0,1,1530.84,1450.664,80.176
11/21/2004,2004,11,TB,SF,TB,-8,42,71,5,35,3,0,1,0,1,1,0,1481.423,1364.912,116.511
11/22/2004,2004,11,KC,NE,NE,-3,52,43,5,19,27,0,0,1,1,1,0,1509.179,1715.535,206.356
11/25/2004,2004,12,DAL,CHI,DAL,-3.5,36,47,12,21,7,0,1,0,1,1,0,1396.014,1458.553,62.539
11/25/2004,2004,12,DET,IND,IND,-8.5,54,72,0,9,41,0,0,1,1,1,0,1398.162,1656.12,257.958
11/28/2004,2004,12,ARI,NYJ,NYJ,-3,36.5,59,12,3,13,0,0,1,1,1,0,1386.971,1555.635,168.664
11/28/2004,2004,12,ATL,NO,ATL,-9,47.5,72,0,24,21,0,1,0,1,0,0,1563.286,1426.529,136.757
11/28/2004,2004,12,CAR,TB,TB,-3,39,48,7,21,14,0,0,1,0,0,0,1484.445,1498.233,13.788
11/28/2004,2004,12,CIN,CLE,CIN,-6,37.5,40,14,58,48,0,1,0,1,1,1,1459.064,1399.998,59.066
11/28/2004,2004,12,DEN,OAK,DEN,-11.5,42.5,24,15,24,25,0,1,0,0,0,1,1577.011,1373.421,203.59
11/28/2004,2004,12,HOU,TEN,HOU,-2,43,72,0,31,21,0,1,0,1,1,1,1415.827,1520.464,104.637
11/28/2004,2004,12,KC,LAC,KC,-3,54,34,11,31,34,0,1,0,0,0,1,1496.498,1552.976,56.478
11/28/2004,2004,12,MIN,JAX,MIN,-6,45.5,72,0,27,16,0,1,0,1,1,0,1524.836,1471.338,53.498
11/28/2004,2004,12,NE,BAL,NE,-7,34.5,47,20,24,3,0,1,0,1,1,0,1728.216,1597.274,130.942
11/28/2004,2004,12,NYG,PHI,PHI,-7,35.5,55,21,6,27,0,0,1,1,1,0,1454.981,1676.234,221.253
11/28/2004,2004,12,PIT,,PIT,-10,34.5,43,14,16,7,0,1,0,1,0,0,,,0
11/28/2004,2004,12,SF,MIA,PICK,0,37.5,54,18,17,24,0,0,0,1,1,1,1348.103,1438.864,90.761
11/28/2004,2004,12,SEA,BUF,SEA,-4,38,40,5,9,38,0,1,0,0,0,1,1542.64,1500.149,42.491
11/29/2004,2004,12,GB,LAR,GB,-7,51,31,6,45,17,0,1,0,1,1,1,1582.994,1506.637,76.357
12/5/2004,2004,13,BAL,CIN,BAL,-6.5,37,43,6,26,27,0,1,0,0,0,1,1583.393,1473.985,109.408
12/5/2004,2004,13,CHI,MIN,MIN,-7,40.5,37,9,24,14,0,0,1,0,0,0,1431.694,1540.671,108.977
12/5/2004,2004,13,CLE,NE,NE,-11,41,40,10,15,42,0,0,1,1,1,1,1385.077,1742.097,357.02
12/5/2004,2004,13,DET,ARI,DET,-6,37,72,0,26,12,0,1,0,1,1,1,1382.235,1370.707,11.528
12/5/2004,2004,13,IND,TEN,IND,-12,54,72,0,51,24,0,1,0,1,1,1,1672.047,1493.271,178.776
12/5/2004,2004,13,JAX,PIT,PIT,-3,35.5,53,4,16,17,0,0,1,1,0,0,1455.503,1654.11,198.607
12/5/2004,2004,13,MIA,BUF,BUF,-5,34,72,8,32,42,0,0,1,1,1,1,1457.897,1546.632,88.735
12/5/2004,2004,13,NO,CAR,CAR,-2,46.5,72,0,21,32,0,0,1,1,1,1,1420.474,1501.792,81.318
12/5/2004,2004,13,NYJ,HOU,NYJ,-7,42,47,14,29,7,0,1,0,1,1,0,1571.898,1443.019,128.879
12/5/2004,2004,13,OAK,KC,KC,-1,52,46,8,27,34,0,0,1,1,1,1,1386.438,1482.24,95.802
12/5/2004,2004,13,PHI,GB,PHI,-5.5,48.5,45,12,47,17,0,1,0,1,1,1,1692.925,1602.428,90.497
12/5/2004,2004,13,LAC,DEN,LAC,-3,46.5,54,11,20,17,0,1,0,1,0,0,1567.234,1563.994,3.24
12/5/2004,2004,13,LAR,SF,LAR,-11,49,72,0,16,6,0,1,0,1,0,0,1487.204,1329.07,158.134
12/5/2004,2004,13,TB,ATL,TB,-2,39.5,61,5,27,0,0,1,0,1,1,0,1480.886,1569.341,88.455
12/5/2004,2004,13,,NYG,WAS,-3,33,45,8,31,7,0,0,0,0,0,1,,,0
12/6/2004,2004,13,SEA,DAL,SEA,-7,42,40,10,39,43,0,1,0,0,0,1,1496.157,1422.872,73.285
12/12/2004,2004,14,ARI,SF,ARI,-7,36,62,6,28,31,0,1,0,0,0,1,1350.21,1319.631,30.579
12/12/2004,2004,14,ATL,OAK,ATL,-7.5,46,72,0,35,10,0,1,0,1,1,0,1533.39,1367.744,165.646
12/12/2004,2004,14,BAL,NYG,BAL,-10,34,42,12,37,14,0,1,0,1,1,1,1572.374,1407.419,164.955
12/12/2004,2004,14,BUF,CLE,BUF,-11,38.5,32,14,37,7,0,1,0,1,1,1,1568.736,1375.842,192.894
12/12/2004,2004,14,CAR,LAR,CAR,-7,44.5,43,7,20,7,0,1,0,1,1,0,1525.301,1496.643,28.658
12/12/2004,2004,14,DAL,NO,DAL,-7,49,56,10,13,27,0,1,0,0,0,0,1446.542,1396.965,49.577
12/12/2004,2004,14,DEN,MIA,DEN,-11.5,41,45,14,20,17,0,1,0,1,0,0,1553.156,1435.792,117.364
12/12/2004,2004,14,GB,DET,GB,-9,41,33,17,16,13,0,1,0,1,0,0,1583.822,1402.732,181.09
12/12/2004,2004,14,HOU,IND,IND,-10,57,72,0,14,23,0,0,1,1,0,0,1428.799,1683.883,255.084
12/12/2004,2004,14,JAX,CHI,JAX,-7,34,49,9,22,3,0,1,0,1,1,0,1451.364,1459.243,7.879
12/12/2004,2004,14,MIN,SEA,MIN,-6.5,54,72,0,23,27,0,1,0,0,0,0,1513.123,1472.487,40.636
12/12/2004,2004,14,NE,CIN,NE,-10.5,47,42,13,35,28,0,1,0,1,0,1,1751.332,1485.004,266.328
12/12/2004,2004,14,PIT,NYJ,PIT,-4.5,35,33,11,17,6,0,1,0,1,1,0,1658.248,1586.118,72.13
12/12/2004,2004,14,LAC,TB,LAC,-4,42.5,56,5,31,24,0,1,0,1,1,1,1578.072,1516.837,61.235
12/12/2004,2004,14,,PHI,PHI,-8,38.5,44,12,14,17,0,0,1,1,0,0,,,0
12/13/2004,2004,14,TEN,KC,KC,-2.5,53,43,10,38,49,0,0,1,1,1,1,1481.434,1500.934,19.5
12/18/2004,2004,15,ATL,CAR,ATL,-3.5,41,72,0,34,31,0,1,0,1,0,1,1545.748,1543.951,1.797
12/18/2004,2004,15,NYG,PIT,PIT,-10,36.5,34,11,30,33,0,0,1,1,0,1,1395.323,1672.858,277.535
12/18/2004,2004,15,SF,,WAS,-6.5,36.5,51,3,16,26,0,0,0,1,1,1,,,0
12/19/2004,2004,15,ARI,LAR,LAR,-3,41.5,61,8,31,7,0,0,1,0,0,0,1331.828,1477.993,146.165
12/19/2004,2004,15,CHI,HOU,CHI,-1,34,14,20,5,24,0,1,0,0,0,0,1434.802,1418.167,16.635
12/19/2004,2004,15,CIN,BUF,BUF,-3,41,29,21,17,33,0,0,1,1,1,1,1480.331,1580.093,99.762
12/19/2004,2004,15,CLE,LAC,LAC,-8,35,24,18,0,21,0,0,1,1,1,0,1364.486,1590.891,226.405
12/19/2004,2004,15,DET,MIN,MIN,-3,48.5,72,0,27,28,0,0,1,1,0,1,1397.865,1491.229,93.364
12/19/2004,2004,15,GB,JAX,GB,-3.5,37,7,19,25,28,0,1,0,0,0,1,1588.689,1475.805,112.884
12/19/2004,2004,15,IND,BAL,IND,-7.5,48.5,72,0,20,10,0,1,0,1,1,0,1694.516,1584.47,110.046
12/19/2004,2004,15,KC,DEN,DEN,-3,52.5,20,16,45,17,0,0,1,0,0,1,1529.612,1559.794,30.182
12/19/2004,2004,15,NYJ,SEA,NYJ,-6.5,41.5,40,8,37,14,0,1,0,1,1,1,1571.508,1494.381,77.127
12/19/2004,2004,15,OAK,TEN,OAK,-3.5,49.5,48,7,40,35,0,1,0,1,1,1,1355.386,1452.756,97.37
12/19/2004,2004,15,PHI,DAL,PHI,-11.5,45,36,5,12,7,0,1,0,1,0,0,1716.806,1408.88,307.926
12/19/2004,2004,15,TB,NO,TB,-7.5,43.5,58,9,17,21,0,1,0,0,0,0,1504.018,1434.628,69.39
12/20/2004,2004,15,MIA,NE,NE,-10,44,58,9,29,28,0,0,1,0,0,1,1429.154,1756.005,326.851
12/24/2004,2004,16,MIN,GB,MIN,-3.5,56,72,0,31,34,0,1,0,0,0,1,1497.515,1566.495,68.98
12/25/2004,2004,16,KC,OAK,KC,-9.5,60,27,17,31,30,0,1,0,1,0,1,1559.449,1375.26,184.189
12/25/2004,2004,16,TEN,DEN,DEN,-4,50.5,21,3,16,37,0,0,1,1,1,1,1432.881,1529.957,97.076
12/26/2004,2004,16,CIN,NYG,CIN,-6.5,46.5,24,8,23,22,0,1,0,1,0,0,1455.221,1389.575,65.646
12/26/2004,2004,16,DAL,,WAS,-2.5,35,41,7,13,10,0,0,0,0,0,0,,,0
12/26/2004,2004,16,DET,CHI,DET,-6,37,72,0,19,13,0,1,0,1,0,0,1391.579,1396.511,4.932
12/26/2004,2004,16,IND,LAC,IND,-7,56,72,0,34,31,0,1,0,1,0,1,1706.396,1607.197,99.199
12/26/2004,2004,16,JAX,HOU,JAX,-6.5,36.5,43,21,0,21,0,1,0,0,0,0,1497.999,1456.457,41.542
12/26/2004,2004,16,MIA,CLE,MIA,-9,40.5,69,16,10,7,0,1,0,1,0,0,1442.036,1348.18,93.856
12/26/2004,2004,16,NO,ATL,NO,-6.5,44,72,0,26,13,0,1,0,1,1,0,1458.088,1556.647,98.559
12/26/2004,2004,16,NYJ,NE,PICK,0,41.5,28,14,7,23,0,0,0,1,1,0,1589.787,1743.123,153.336
12/26/2004,2004,16,PIT,BAL,PIT,-5,34,22,6,20,7,0,1,0,1,1,0,1678.606,1572.589,106.017
12/26/2004,2004,16,SF,BUF,BUF,-10,41.5,52,12,7,41,0,0,1,1,1,1,1314.688,1605.203,290.515
12/26/2004,2004,16,SEA,ARI,SEA,-7,44,44,6,24,21,0,1,0,1,0,1,1476.102,1372.919,103.183
12/26/2004,2004,16,TB,CAR,TB,-1.5,39,52,21,20,37,0,1,0,0,0,1,1480.558,1533.051,52.493
12/27/2004,2004,16,LAR,PHI,LAR,-4,42.5,72,0,20,7,0,1,0,1,1,0,1436.903,1720.012,283.109
1/2/2005,2004,17,ARI,TB,ARI,-4,38.5,56,6,12,7,0,1,0,1,1,0,1365.829,1450.443,84.614
1/2/2005,2004,17,BAL,MIA,BAL,-11,33,43,7,30,23,0,1,0,1,0,1,1559.268,1449.434,109.834
1/2/2005,2004,17,BUF,PIT,BUF,-9.5,33,40,13,24,29,0,1,0,0,0,1,1619.036,1691.927,72.891
1/2/2005,2004,17,CAR,NO,CAR,-7,46,55,3,18,21,0,1,0,0,0,0,1563.166,1487.468,75.698
1/2/2005,2004,17,CHI,GB,CHI,-3,34,43,12,14,31,0,1,0,0,0,1,1380.812,1580.175,199.363
1/2/2005,2004,17,DEN,IND,DEN,-10,44,28,8,33,14,0,1,0,1,1,1,1557.618,1713.617,155.999
1/2/2005,2004,17,HOU,CLE,HOU,-10,41,72,0,14,22,0,1,0,0,0,0,1498.601,1340.782,157.819
1/2/2005,2004,17,NE,SF,NE,-13,37,34,13,21,7,0,1,0,1,1,0,1763.581,1300.856,462.725
1/2/2005,2004,17,NYG,DAL,NYG,-1,38.5,40,11,28,24,0,1,0,1,1,1,1385.383,1417.9,32.517
1/2/2005,2004,17,OAK,JAX,JAX,-2.5,43,48,11,6,13,0,0,1,1,1,0,1372.864,1455.855,82.991
1/2/2005,2004,17,PHI,CIN,CIN,-4,37.5,42,8,10,38,0,0,1,1,1,1,1674.414,1459.413,215.001
1/2/2005,2004,17,LAC,KC,KC,-6.5,51.5,53,4,24,17,0,0,1,0,0,0,1599.977,1561.845,38.132
1/2/2005,2004,17,SEA,ATL,SEA,-5.5,41,37,14,28,26,0,1,0,1,0,1,1483.192,1527.267,44.075
1/2/2005,2004,17,LAR,NYJ,NYJ,-3.5,46,72,0,32,29,0,0,1,0,0,1,1482.501,1569.328,86.827
1/2/2005,2004,17,TEN,DET,DET,-2.5,45.5,59,8,24,19,0,0,1,0,0,0,1405.22,1407.278,2.058
1/2/2005,2004,17,,MIN,MIN,-4,41,44,7,21,18,0,0,1,0,0,0,,,0
1/8/2005,2004,18,LAC,NYJ,LAC,-6.5,42.5,,,17,20,0,1,0,0,0,0,1614.111,1554.448,59.663
1/8/2005,2004,18,SEA,LAR,SEA,-4,51,,,20,27,0,1,0,0,0,0,1493.42,1497.381,3.961
1/9/2005,2004,18,GB,MIN,GB,-6,52.5,,,17,31,0,1,0,0,0,0,1597.376,1470.134,127.242
1/9/2005,2004,18,IND,DEN,IND,-10,56,72,0,49,24,0,1,0,1,1,1,1674.364,1596.871,77.493
1/15/2005,2004,19,ATL,LAR,ATL,-6.5,49,72,0,47,17,0,1,0,1,1,1,1517.039,1522.488,5.449
1/15/2005,2004,19,PIT,NYJ,PIT,-9,35.5,,,20,17,0,1,0,1,0,1,1709.376,1574.201,135.175
1/16/2005,2004,19,NE,IND,NE,-1,51,,,20,3,0,1,0,1,1,0,1765.579,1693.073,72.506
1/16/2005,2004,19,PHI,MIN,PHI,-8,47,,,27,14,0,1,0,1,1,0,1610.082,1514.733,95.349
1/23/2005,2004,20,PHI,ATL,PHI,-6,37,,,27,10,0,1,0,1,1,0,1624.071,1544.799,79.272
1/23/2005,2004,20,PIT,NE,NE,-3,36.5,,,27,41,0,0,1,1,1,1,1715.477,1782.545,67.068
2/6/2005,2004,21,PHI,NE,NE,-7,46.5,,,21,24,1,0,1,1,0,0,1640.538,1809.439,168.901
9/8/2005,2005,1,NE,OAK,NE,-7.5,50,71,9,30,20,0,1,0,1,1,0,1712.67,1403.871,308.799
9/11/2005,2005,1,BAL,IND,IND,-3,47,69,4,7,24,0,0,1,1,1,0,1548.054,1619.071,71.017
9/11/2005,2005,1,BUF,HOU,BUF,-4.5,39,64,8,22,7,0,1,0,1,1,0,1569.392,1475.213,94.179
9/11/2005,2005,1,CAR,NO,CAR,-6.5,45.5,74,12,20,23,0,1,0,0,0,0,1530.111,1506.978,23.133
9/11/2005,2005,1,CLE,CIN,CIN,-3.5,44.5,69,6,13,27,0,0,1,1,1,0,1421.042,1517.497,96.455
9/11/2005,2005,1,DET,GB,DET,-3,46,72,0,17,3,0,1,0,1,1,0,1430.32,1536.851,106.531
9/11/2005,2005,1,JAX,SEA,JAX,-3,40,79,9,26,14,0,1,0,1,1,0,1485.276,1480.542,4.734
9/11/2005,2005,1,KC,NYJ,KC,-3,48.5,78,13,27,7,0,1,0,1,1,0,1533.474,1547.067,13.593
9/11/2005,2005,1,MIA,DEN,DEN,-4.5,38.5,81,8,34,10,0,0,1,0,0,1,1461.081,1553.775,92.694
9/11/2005,2005,1,MIN,TB,MIN,-6,43.5,72,0,13,24,0,1,0,0,0,0,1502.163,1455.897,46.266
9/11/2005,2005,1,NYG,ARI,NYG,-1.5,37.5,70,10,42,19,0,1,0,1,1,1,1434.843,1424.952,9.891
9/11/2005,2005,1,PIT,TEN,PIT,-7,40.5,68,4,34,7,0,1,0,1,1,1,1627.388,1448.012,179.376
9/11/2005,2005,1,LAC,DAL,LAC,-5,41,68,9,24,28,0,1,0,0,0,1,1564.572,1437.346,127.226
9/11/2005,2005,1,SF,LAR,LAR,-4.5,46,61,20,28,25,0,0,1,0,0,1,1367.572,1498.152,130.58
9/11/2005,2005,1,,CHI,WAS,-6,33,73,6,9,7,0,0,0,0,0,0,,,0
9/12/2005,2005,1,ATL,PHI,PHI,-2,41.5,72,0,14,10,0,0,1,0,0,0,1520.554,1590.648,70.094
9/18/2005,2005,2,ARI,LAR,LAR,-1,44,85,6,12,17,0,0,1,1,1,0,1400.742,1481.198,80.456
9/18/2005,2005,2,CAR,NE,NE,-3,44,77,5,27,17,0,0,1,0,0,0,1512.083,1716.94,204.857
9/18/2005,2005,2,CHI,DET,DET,-2.5,34,67,8,38,6,0,0,1,0,0,1,1403.583,1461.206,57.623
9/18/2005,2005,2,CIN,MIN,CIN,-3,47,66,4,37,8,0,1,0,1,1,0,1541.785,1467.884,73.901
9/18/2005,2005,2,DEN,LAC,DEN,-3,44,65,11,20,17,0,1,0,1,0,0,1518.582,1538.067,19.485
9/18/2005,2005,2,GB,CLE,GB,-7,43,66,6,24,26,0,1,0,0,0,1,1505.966,1396.754,109.212
9/18/2005,2005,2,HOU,PIT,PIT,-4.5,39.5,72,0,7,27,0,0,1,1,1,0,1460.439,1639.19,178.751
9/18/2005,2005,2,IND,JAX,IND,-9,46,72,0,10,3,0,1,0,1,0,0,1647.397,1505.213,142.184
9/18/2005,2005,2,NYJ,MIA,NYJ,-6,37,75,11,17,7,0,1,0,1,1,0,1521.687,1496.273,25.414
9/18/2005,2005,2,OAK,KC,KC,-1.5,53,60,10,17,23,0,0,1,1,1,0,1399.6,1558.854,159.254
9/18/2005,2005,2,PHI,SF,PHI,-11.5,43,75,11,42,3,0,1,0,1,1,1,1574.279,1384.526,189.753
9/18/2005,2005,2,SEA,ATL,SEA,-1,41.5,57,5,21,18,0,1,0,1,1,0,1460.604,1536.923,76.319
9/18/2005,2005,2,TB,BUF,TB,-2.5,35,84,7,19,3,0,1,0,1,1,0,1490.176,1584.166,93.99
9/18/2005,2005,2,TEN,BAL,BAL,-3.5,36,68,3,25,10,0,0,1,0,0,0,1436.21,1519.728,83.518
9/19/2005,2005,2,DAL,,DAL,-6,36,86,11,13,14,0,1,0,0,0,0,,,0
9/19/2005,2005,2,NYG,NO,NYG,-3,43,77,8,27,10,0,1,0,1,1,0,1459.053,1525.007,65.954
9/25/2005,2005,3,BUF,ATL,BUF,-3,36,68,10,16,24,0,1,0,0,0,1,1553.065,1522.534,30.531
9/25/2005,2005,3,CHI,CIN,CIN,-3,39,70,8,7,24,0,0,1,1,1,0,1437.692,1561.627,123.935
9/25/2005,2005,3,GB,TB,TB,-3,38,64,7,16,17,0,0,1,1,0,0,1488.508,1521.276,32.768
9/25/2005,2005,3,IND,CLE,IND,-13.5,47,72,0,13,6,0,1,0,1,0,0,1656.245,1414.212,242.033
9/25/2005,2005,3,MIA,CAR,CAR,-3.5,37.5,82,10,27,24,0,0,1,0,0,1,1479.103,1547.475,68.372
9/25/2005,2005,3,MIN,NO,MIN,-3.5,44.5,72,0,33,16,0,1,0,1,1,1,1448.042,1496.011,47.969
9/25/2005,2005,3,NYJ,JAX,NYJ,-2.5,34.5,67,10,20,26,0,1,0,0,0,1,1538.857,1496.365,42.492
9/25/2005,2005,3,PHI,OAK,PHI,-8.5,47,69,10,23,20,0,1,0,1,0,0,1586.676,1385.882,200.794
9/25/2005,2005,3,PIT,NE,PIT,-3,41.5,71,7,20,23,0,1,0,0,0,1,1658.985,1681.549,22.564
9/25/2005,2005,3,LAC,NYG,LAC,-5.5,42.5,65,7,45,23,0,1,0,1,1,1,1526.254,1488.049,38.205
9/25/2005,2005,3,SF,DAL,DAL,-6.5,41,61,8,31,34,0,0,1,1,0,1,1372.13,1455.443,83.313
9/25/2005,2005,3,SEA,ARI,SEA,-6.5,42,56,6,37,12,0,1,0,1,1,1,1474.993,1383.74,91.253
9/25/2005,2005,3,LAR,TEN,LAR,-6.5,46,72,0,31,27,0,1,0,1,0,1,1498.199,1465.661,32.538
9/26/2005,2005,3,DEN,KC,DEN,-2.5,49,58,11,30,10,0,1,0,1,1,0,1530.395,1572.572,42.177
10/2/2005,2005,4,ARI,SF,ARI,-3,42,66,7,31,14,1,1,0,1,1,1,1366.147,1359.105,7.042
10/2/2005,2005,4,ATL,MIN,ATL,-6,44.5,72,0,30,10,0,1,0,1,1,0,1551.665,1475.318,76.347
10/2/2005,2005,4,BAL,NYJ,BAL,-7.5,31.5,64,4,13,3,0,1,0,1,1,0,1490.278,1512.263,21.985
10/2/2005,2005,4,CIN,HOU,CIN,-9.5,41.5,71,5,16,10,0,1,0,1,0,0,1585.047,1440.643,144.404
10/2/2005,2005,4,JAX,DEN,JAX,-4,37.5,83,15,7,20,0,1,0,0,0,0,1522.959,1558.551,35.592
10/2/2005,2005,4,KC,PHI,KC,-2.5,46.5,75,19,31,37,0,1,0,0,0,1,1544.416,1591.079,46.663
10/2/2005,2005,4,NE,LAC,NE,-5.5,47,60,9,17,41,0,1,0,0,0,1,1697.402,1547.56,149.842
10/2/2005,2005,4,NO,BUF,BUF,-1,38.5,72,0,19,7,1,0,1,0,0,0,1468.734,1523.935,55.201
10/2/2005,2005,4,NYG,LAR,NYG,-3,46,68,6,44,24,0,1,0,1,1,1,1466.742,1509.394,42.652
10/2/2005,2005,4,OAK,DAL,OAK,-3,46,60,14,19,13,0,1,0,1,1,0,1381.479,1468.468,86.989
10/2/2005,2005,4,TB,DET,TB,-6.5,35,81,11,17,13,0,1,0,1,0,0,1528.962,1427.097,101.865
10/2/2005,2005,4,TEN,IND,IND,-7,45,75,6,10,31,0,0,1,1,1,0,1454.466,1661.568,207.102
10/2/2005,2005,4,,SEA,WAS,-2,37,68,5,20,17,0,0,0,0,0,0,,,0
10/3/2005,2005,4,CAR,GB,CAR,-3,43,71,7,32,29,0,1,0,1,0,1,1533.456,1480.823,52.633
10/9/2005,2005,5,ARI,CAR,CAR,-3,42,81,14,20,24,0,0,1,1,1,1,1394.375,1542.322,147.947
10/9/2005,2005,5,ATL,NE,ATL,-2.5,43.5,72,0,28,31,0,1,0,0,0,1,1569.236,1642.111,72.875
10/9/2005,2005,5,BUF,MIA,BUF,-2.5,33,48,11,20,14,0,1,0,1,1,1,1493.48,1493.122,0.358
10/9/2005,2005,5,CLE,CHI,CLE,-3,35,53,11,20,10,0,1,0,1,1,0,1408.888,1414.272,5.384
10/9/2005,2005,5,DAL,PHI,PHI,-3.5,44,64,9,33,10,0,0,1,0,0,0,1447.57,1611.736,164.166
10/9/2005,2005,5,DEN,,DEN,-7,34.5,56,16,21,19,0,1,0,1,0,1,,,0
10/9/2005,2005,5,DET,BAL,DET,-2,33,72,0,35,17,0,1,0,1,1,1,1418.817,1510.9,92.083
10/9/2005,2005,5,GB,NO,GB,-3,41,44,7,52,3,0,1,0,1,1,1,1471.956,1499.189,27.233
10/9/2005,2005,5,HOU,TEN,HOU,-1.5,40.5,72,0,20,34,0,1,0,0,0,1,1432.452,1436.686,4.234
10/9/2005,2005,5,JAX,CIN,JAX,-3,38,79,7,23,20,0,1,0,1,0,1,1493.952,1593.239,99.287
10/9/2005,2005,5,NYJ,TB,TB,-3.5,32,60,13,14,12,0,0,1,0,0,0,1491.641,1537.242,45.601
10/9/2005,2005,5,SF,IND,IND,-14,47,58,15,3,28,0,0,1,1,1,0,1330.878,1679.349,348.471
10/9/2005,2005,5,LAR,SEA,LAR,-3,48,72,0,31,37,0,1,0,0,0,1,1481.191,1480.838,0.353
10/10/2005,2005,5,LAC,PIT,LAC,-3,45.5,65,5,22,24,0,1,0,0,0,1,1602.852,1643.131,40.279
10/16/2005,2005,6,BAL,CLE,BAL,-4,33.5,57,14,16,3,0,1,0,1,1,0,1478.769,1428.268,50.501
10/16/2005,2005,6,BUF,NYJ,BUF,-3,33,52,16,27,17,0,1,0,1,1,1,1508.864,1501.924,6.94
10/16/2005,2005,6,CHI,MIN,CHI,-2,37.5,53,9,28,3,0,1,0,1,1,0,1394.893,1457.747,62.854
10/16/2005,2005,6,DAL,NYG,DAL,-3.5,45.5,73,6,16,13,0,1,0,1,0,0,1490.1,1494.946,4.846
10/16/2005,2005,6,DEN,NE,DEN,-3,44,57,12,28,20,0,1,0,1,1,1,1593.227,1655.611,62.384
10/16/2005,2005,6,DET,CAR,PICK,0,42,72,0,20,21,0,0,0,1,1,0,1450.947,1554.198,103.251
10/16/2005,2005,6,KC,,KC,-6.5,42.5,64,10,28,21,0,1,0,1,1,1,,,0
10/16/2005,2005,6,NO,ATL,ATL,-4,42,72,0,31,34,1,0,1,1,0,1,1464.893,1555.736,90.843
10/16/2005,2005,6,OAK,LAC,PICK,0,50.5,60,10,14,27,0,0,0,1,1,0,1402.377,1590.951,188.574
10/16/2005,2005,6,PIT,JAX,PIT,-5,36,50,14,17,23,0,1,0,0,0,1,1655.032,1509.42,145.612
10/16/2005,2005,6,SEA,HOU,SEA,-8.5,45.5,55,11,42,10,0,1,0,1,1,1,1504.621,1399.78,104.841
10/16/2005,2005,6,TB,MIA,TB,-4.5,33,75,8,27,13,0,1,0,1,1,1,1526.96,1477.737,49.223
10/16/2005,2005,6,TEN,CIN,CIN,-3,44.5,63,6,23,31,0,0,1,1,1,1,1469.357,1577.771,108.414
10/17/2005,2005,6,IND,LAR,IND,-13,50.5,72,0,45,28,0,1,0,1,1,1,1688.791,1457.408,231.383
10/21/2005,2005,7,MIA,KC,KC,-1,42.5,81,9,20,30,0,0,1,1,1,1,1460.165,1537.605,77.44
10/23/2005,2005,7,ARI,TEN,ARI,-3,45,75,6,20,10,0,1,0,1,1,0,1382.499,1450.489,67.99
10/23/2005,2005,7,CHI,BAL,CHI,-1,32,41,8,10,6,0,1,0,1,1,0,1427.241,1495.802,68.561
10/23/2005,2005,7,CIN,PIT,CIN,-3,43,47,6,13,27,0,1,0,0,0,0,1596.64,1621.861,25.221
10/23/2005,2005,7,CLE,DET,CLE,-3,36,46,7,10,13,0,1,0,0,0,0,1411.235,1444.881,33.646
10/23/2005,2005,7,HOU,IND,IND,-14.5,44.5,72,0,20,38,0,0,1,1,1,1,1382.035,1696.62,314.585
10/23/2005,2005,7,MIN,GB,MIN,-2,46,72,0,23,20,0,1,0,1,1,0,1425.399,1506.252,80.853
10/23/2005,2005,7,NYG,DEN,NYG,-2,46.5,52,19,24,23,0,1,0,1,0,1,1483.765,1615.008,131.243
10/23/2005,2005,7,OAK,BUF,OAK,-3,42,58,9,38,17,0,1,0,1,1,1,1385.921,1527.343,141.422
10/23/2005,2005,7,PHI,LAC,PHI,-4,47,53,14,20,17,0,1,0,1,0,0,1569.206,1607.408,38.202
10/23/2005,2005,7,SEA,DAL,SEA,-3,45.5,55,5,13,10,0,1,0,1,0,0,1522.367,1501.28,21.087
10/23/2005,2005,7,LAR,NO,LAR,-5,50,72,0,28,17,0,1,0,1,1,0,1449.579,1454.984,5.405
10/23/2005,2005,7,,SF,WAS,-11.5,38,55,11,52,17,0,0,0,0,0,1,,,0
10/24/2005,2005,7,ATL,NYJ,ATL,-7.5,41,72,0,27,14,0,1,0,1,1,0,1565.645,1483.445,82.2
10/30/2005,2005,8,CAR,MIN,CAR,-8,44,48,3,38,13,0,1,0,1,1,1,1560.264,1439.999,120.265
10/30/2005,2005,8,CIN,GB,CIN,-7,46,45,7,21,14,0,1,0,1,0,0,1565.917,1491.652,74.265
10/30/2005,2005,8,DAL,ARI,DAL,-7,41,65,13,34,13,0,1,0,1,1,1,1491.179,1406.717,84.462
10/30/2005,2005,8,DEN,PHI,DEN,-3,44,44,10,49,21,0,1,0,1,1,1,1606.515,1581.848,24.667
10/30/2005,2005,8,DET,CHI,DET,-3,32.5,72,0,13,19,0,1,0,0,0,0,1460.21,1443.527,16.683
10/30/2005,2005,8,HOU,CLE,HOU,-2,37.5,72,0,19,16,0,1,0,1,1,0,1371.877,1395.906,24.029
10/30/2005,2005,8,NE,BUF,NE,-7,43.5,50,15,21,16,0,1,0,1,0,0,1633.83,1488.388,145.442
10/30/2005,2005,8,NO,MIA,NO,-2,41,57,6,6,21,0,1,0,0,0,0,1434.9,1437.174,2.274
